original_summary,finetuned_summary,reference_summary,original_rouge1,original_rouge2,original_rougeL,original_rougeLsum,finetuned_rouge1,finetuned_rouge2,finetuned_rougeL,finetuned_rougeLsum
"""Furious 7"" is a sequel to the hit film ""Furious 7"" in theaters on April 3.","""Furious 7"" is a film about a man who is a sex addict . The film is based on a book by the late actor Paul Walker . The film is based on a book by the late actor .","Diesel named his daughter Pauline after Walker .
Diesel calls ""Furious 7"" a ""very personal film""
Co-star Walker was killed in 2013 during break in filming .
The seventh ""Fast and Furious"" film debuts April 3 .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Afghanistan's most populous party.,"The first state visit to the U.S. of Afghan President Ashraf Ghani and Chief Executive Officer Abdullah Abdullah was delayed by two weeks . The U.S. government believes the U.S. should have some kind of resurgent al Qaeda in the country . The U.S. is a ""shockingly skewed, skewed, skewed, skewed, skewed, skewed, skewed, skewed"" U.S. troops in Afghanistan are","President Obama is planning withdrawal of all U.S. troops from Afghanistan by end of 2016 .
Peter Bergen: The move would invite the kind of chaos we've seen in Iraq .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Libyans were killed.,"NEW: The suspects were wearing suicide vests, but failed to detonate them, the president says . NEW: The suspects were members of ISIS who had been trained in Libya . The suspects were a member of the ISIS group who had been trained in Libya . The attack occurred in Tunisia, where 23 people were killed .","The Bardo Museum attackers wore suicide vests, Tunisia's President tells CNN .
Police shot them before they could detonate the vests, Beji Caid Essebsi says .
Essebsi says 15 people have been arrested over the deadly attack .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Airbus said it was sending a ""go-team of technical advisers"" to assist French authorities at the scene of the crash.","The A320 was involved in a crash in France on Tuesday . The aircraft was carrying 150 people, including six crew members . The crash occurred in the Java Sea en route to the United States .","There have been more than 11,000 orders for the Airbus A320 family .
The plane is the single-aisle rival to Boeing's 737 .
A320 is ""safer than most aircraft out there now,"" says aviation expert .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Afghanistan.,"Afghans have a rich tradition of music, poetry, and songs that have influenced their lives . One out of every four refugees worldwide is Afghan, according to the U.N. The U.N. says the country is a ""spiritual, tolerant, and tolerant"" country .","""Afghan Star"" is Afghanistan's answer to ""American Idol""
But the TV show is more -- it gives Afghan refugees and the world a look at a changing society .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Boko Haram was a terrorist attack and we were able to see it,"" she said.","The U.N. has a special program for girls who escaped Boko Haram . The program is aimed at bringing value to the community, a school says . The program is aimed at bringing value to the community, a school says .","Nigerian girls escaped after Boko Haram abducted them from school .
They hope to help their country by finishing their education .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Iraqi forces are preparing to retake Tikrit from ISIS insurgents.,"Iraqi forces are reliant on Shiite militias, whose track record of sectarian violence is well-documented . The U.S. has a long list of ""domestic"" political issues . The U.S. has a long list of ""liberators"" who are a key factor in Iraq's fight against ISIS .","Iraqi forces have been involved in an offensive to retake Tikrit .
Rula Jebreal: Short-term tactical victories won't be enough to defeat ISIS .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Meng told a courtroom Thursday that a man was a man who had been killed in Boston Marathon bombings. He told a courtroom that he was a man who had been killed in Boston Marathon bombings.,NEW: The Boston Marathon bombings killed three people and hurt more than 240 others . NEW: The Boston Marathon bombings were a retaliation for the Boston police officer . The Boston Marathon bombings were a retaliation for the Boston police officer . The Boston Marathon bombings were a retaliation for the Boston police officer .,"Testimony focuses on carjacking after the Boston Marathon bombings .
Dun Meng says one of carjackers admitted to being a bomber and to killing an MIT officer .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"White was a ""smoking"" officer and a ""smoking"" officer.","NEW: Richard White, 63, died after treatment for three bullet wounds . NEW: White's wife and children had been cooperative, sheriff's office says . NEW: White's wife says she was ""very cooperative"" with the incident .","Suspect dies after treatment for bullet wounds .
Sheriff says the suspect also had smoke bombs and Molotov cocktails .
Richard White allegedly stormed an airport security area with a machete .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"landed in a gorge in La Rioja province, were reported to be heading to a gorge in northwestern Argentina for the filming of the reality TV show ""Dropped"" for the French broadcaster TF1.","NEW: The crash occurred within moments of takeoff in good weather conditions, the French president says . The two helicopters were reported to be heading to a gorge in northwestern Argentina . The crash occurred within moments of takeoff in good weather conditions, the French president says .","Paris prosecutor's office opens a manslaughter investigation into the crash .
The dead include French athletes Camille Muffat, Alexis Vastine and Florence Arthaud .
The helicopters were on their way to a gorge for the filming of a reality TV show .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Martinez Romero, who was shot twice in the chest, has been released on bail.",NEW: Police say they are looking at a possible motive for the shooting . NEW: The suspect is a Mexican citizen who was shot twice in the chest . The suspect is a Mexican citizen who was a police officer . The suspect is a Mexican citizen who was a Mexican citizen .,"A police officer shot and killed Ruben Garcia Villalpando in a Dallas suburb .
The case has drawn sharp criticism from Mexico's government, which calls for a federal investigation .
Widow: ""I do not know now whether to believe in the authorities here or not""",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Palin and Dakota Meyer,"" she said.","Bristol Palin and Dakota Meyer are the oldest female Marines in the world . The couple met last year when they met Alaska to film ""Amazing America"" Palin's mother says she's ""very proud to be marrying him""","U.S. Marine Dakota Meyer won the 2011 Medal of Honor for rescue in Afghanistan .
""This is so 'MERICA that my mind is blown right now,"" commenter says on Meyer's Instagram .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"ISIS has been a key figure in the country's military, and has been a key figure in the country's military.","ISIS claims responsibility for Yemen's deadliest terror attack in Tunisia . ISIS claims responsibility for the attacks in Yemen, its assimilation of a powerful Egyptian terrorist group . ISIS claims responsibility for the attacks, but it denies involvement in the attacks .","ISIS was only thought to have a fledgling presence in Yemen, but claims responsibility for bombing there .
ISIS supporters appear to be heeding its leader Abu Bakr al-Baghdadi's call to ""erupt volcanoes of jihad""",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Yemen has been a key U.S. ally in the fight against al Qaeda in the Arabian Peninsula, allowing U.S. drones and special operations forces to stalk terrorists in the country.","NEW: U.S. says it will continue to ""take action to disrupt continuing, imminent threats"" Yemen has been a key U.S. ally in the fight against al Qaeda in the Arabian Peninsula . The U.S. has been a key U.S. ally in the fight against al Qaeda in the Arabian Peninsula .","""Saudis are beginning to feel a little threatened here,"" CNN military analyst says .
Country is in a ""rapid downward spiral,"" U.N. officials warn .
With U.S. and UK forces gone, fears rise that terror could blossom in Yemen .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
How did the slammed sirens start to swell?,"NEW: Police say they are investigating the deaths of three children in Palm Bay, Florida . NEW: Police say they are investigating the deaths of two children . The woman's boyfriend, the father of one of the children, was taken into custody . The children were unresponsive when police encountered them Friday evening .","Police fired ""less lethal"" bean bag rounds at woman with knife after she didn't comply .
An autopsy set for Sunday could help determine how the children died, police say .
3 children are found unresponsive at a home in Palm Bay, on Florida's East coast .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Germanwings Flight 9525 co-pilot Andreas Lubitz, 27, was reprogrammed to change the plane's altitude from 38,000 feet to 100 feet.","NEW: Police search Germanwings Flight 9525 co-pilot's apartment in Dusseldorf, Germany . NEW: Police search for clues about motive of co-pilot, who was on the plane . NEW: Police say the co-pilot was ""shocked"" by the crash, a police spokesman says . NEW: The co-pilot's body was found in a tunnel in the Alps .","Transponder data indicates someone inside the cockpit programmed plane's descent .
Lufthansa CEO says his company is ""speechless that this aircraft has been deliberately crashed by the co-pilot""
Investigators say they're baffled as to why .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Netanyahu has been unable to form.,"Netanyahu's Likud party reaches out to right-wing voters, saying victory is ""a big victory"" Netanyahu says he's ""in danger"" for Israel, he says . Netanyahu says he's ""in danger"" for the Palestinians, he says .","Expert: Israeli politician Moshe Kahlon may be ""kingmaker"" in coalition government .
With 99% of votes counted, Netanyahu's Likud party has at least 29 of the 120 Knesset seats .
Palestinian official: Results show campaign based on racism can succeed .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
India to take a step forward in educating children.,"India has a literacy rate of only 74%, compared to 95% in China . The country has a literacy rate of only 74%, compared to 95% in China . The country has a literacy rate of only 74%, compared to 95% in China .","Images of parents sneaking their children cheat sheets have dumbfounded many in India .
Education remains the way out of poverty for millions of young Indians, but the state is failing many of them .
Some parents go to desperate lengths to get their children educated .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"FBI agents, he was unable to find the heir.","NEW: FBI agents are investigating whether Robert Durst is connected to other unsolved murder cases . NEW: The FBI says he's not a suspect in the murder of his close friend . The FBI is investigating the case, a U.S. law enforcement official says . The FBI is investigating the case, a source says .","The FBI is looking into unsolved murder cases in areas where Robert Durst has lived .
He's charged with first-degree murder in the slaying of his longtime friend in 2000 .
Court documents reveal he had more than $40,000 in cash and a mask when agents arrested him .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Lee Kuan Yew's leadership is a guiding principle.,"Lee Kuan Yew: ""The ultimate test of the value of a political system is not the greatness or the grandeur of its ideal concepts"" He says the U.S.'s leadership is more important than the U.S.'s, he says . He says the U.S. is a ""greatly successful nation""","In Singapore, Lee Kuan Yew had remarkable success in creating a prosperous modern state .
His lessons should prove instructive to other leaders in a time of great instability, writes Graham Allison .
Lee passed on his insights on the role of government leadership in development to Allison .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Fashion designers providing free couture dresses don't exactly feel the same way. Not surprisingly, ladies who look like a million bucks (and have been paid that much or more from deals with brands like Dior or Chanel) can't expect not to be asked about what they're wearing.",Fashion police host says women should be asked exclusively about their penis . Women should be asked exclusively about their penis .,"Reese Witherspoon was among the actresses at the Oscars who called for red carpet interviewers to #AskHerMore .
While red carpet fashion is a big draw for awards, women in Hollywood say they want to talk about more than their gowns .
However, in many cases stars are paid to wear and promote the designer dresses. Can they do both?",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
NEW: NEW: The 8th Circuit Court of Appeals issued a stay of U.S. District Judge Joseph Bataillon's decision. NEW: The ACLU of Nebraska filed a lawsuit challenging the state's ban.,"NEW: The ACLU of Nebraska says it will appeal a federal judge's ruling to end the ban . NEW: The ACLU says it will appeal the ruling . The ban is a ""discrimination enshrined in our constitution hurts our clients"" The ACLU says it will appeal the ruling .","Nebraska was set to begin offering marriage licenses Monday.
The ACLU filed the lawsuit challenging the state's ban .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Syria was a major conflict in Syria.,NEW: The girls' parents say they have no reason to believe they are still in Turkey . The girls are accused of trying to recruit others via social media . The girls' parents say they have no reason to believe they have crossed into Syria .,"The teens are believed to have made it to war-torn Syria .
The girls' parents publicly begged them to come home .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
A chartered aircraft flew the patient to the United States from Sierra Leone.,NEW: NIH: Patient is second with Ebola admitted to NIH hospital . NEW: Patient is second with Ebola admitted to NIH hospital . NIH is one of only four hospitals in the United States that have biocontainment units . Ebola is spread by direct contact with the bodily fluids of an infected person .,"American was flown from Africa to Maryland hospital .
NIH has one of only four U.S. hospital biocontainment units .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Archaeologists have started excavating about 3,000 skeletons from the Bedlam burial ground in London. The ground was used by ""a varied cross-section of society throughout the years since the burial ground was open,"" project manager Nick Elsden told CNN. The ground also contained the overflow of bodies when other cemeteries became full.","Archaeologists excavating about 3,000 skeletons from the Bedlam burial ground in London . The ground was used by ""a varied cross-section of society throughout the years since the burial ground was open"" The site was found at an entrance of the hospital's Liverpool Street Crossrail station .","Digging has begun at the Bedlam burial ground in London .
Taking its name from a hospital for the mentally ill, Bedlam is now a synonym for chaos .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Ferguson, Missouri, a city spokesman said Friday.","NEW: Police chief says he's ""going to do our due diligence"" NEW: The FBI says he's ""really committed"" to the investigation, he says . NEW: The FBI says it's ""a very serious matter"" involving the investigation, he says . The FBI says it's ""a very serious matter""","2 Ferguson police officers resign over racist emails, city spokesman says .
Earlier this week, the city's top court clerk was fired over the emails, spokesman says .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Victoria and Albert Museum.""",Alexander McQueen's 18-year career includes fashion and fashion design . The exhibition is one of the most ambitious fashion exhibitions of all time . The exhibition is a re-staging of the exhibition at the Victoria and Albert Museum .,"Alexander McQueen: Savage Beauty has arrived at the Victoria and Albert Museum in London .
The exhibition showcases the late designers most memorable pieces .
V&A director Mark Roth sees it as a ""homecoming"" for London-born McQueen .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Antarctica, and the Antarctica region is a major source of ice.",Scientists say they've discovered two openings that could channel warm seawater to the base of the glacier . The glacier is bigger and thinning faster than all the others in East Antarctica . The glacier is bigger and thinning faster than all the other Antarctica .,"New study reveals openings that threaten huge glacier with warm water .
Totten Glacier is bigger and thinning faster than all the others in East Antarctica .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"chromosomes are different.""","""first and foremost I am,"" a series of 21 portraits of people with Down syndrome . Ella says she wants to show people with Down syndrome more than a chromosomal abnormality . She says she wants to show people with Down syndrome more than a chromosomal abnormality . Ella: ""I am not against prenatal/genetic testing for abnormalities""","Sigga Ella's portraits show people with Down syndrome from 9 months to 60 years old .
She hopes her photos shine a light on ""the beauty and diversity of mankind""",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Sunderland's statement said the 27-year-old man was in custody on suspicion of sexual activity with a girl under 16 and that he was in custody on suspicion of sexual activity with a girl under 16.,"Adam Johnson has been suspended by his club Sunderland until a police investigation has been completed . The 27-year-old was arrested on suspicion of sexual activity with a girl under 16 . The club's statement says the man is in custody ""on suspicion of sexual activity with a girl under 16""","A 27-year-old man arrested on ""suspicion of sexual activity"" with a 15-year-old girl .
British media report the man in question is England footballer Adam Johnson .
Johnson plays for English Premier League team Sunderland .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Jeffrey Williams, 20, has been charged with first-degree assault, a count of firing a weapon from a vehicle and three counts of armed criminal activity.","NEW: Police say they are responding to allegations that they beat Jeffrey Williams . NEW: Police say they are investigating the incident . NEW: The suspect is being held on a cash-only $300,000 bond . The suspect is being held on a cash-only $300,000 bond .","Jeffrey Williams, 20, is accused of shooting two police officers in Ferguson, Missouri .
Defense attorney: ""One thing that is clear is that he has a large amount of bruising on his body""
Police flatly deny allegation that Williams was beaten or bruised in custody .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Iraqi army, and the Iraqi army was unable to take them on alone.","Iraqi forces are a mix of Iraqi forces, military, government, and military . The Iraqi government has a long history of regaining Iraq's territory . The Iraqi government has a long history of regaining Iraq's territory .","Iraqi Security Forces (ISF) received $20 billion of U.S. money between 2005 and 2012 .
Iraq's military is starting over -- for the second or third time in a decade .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"The meteorite split in two shortly before smashing into Earth, wiping out large numbers of species.",Scientists say the asteroid split in two shortly before it crashed into Earth . The crater caused by the asteroids vanished long ago . The discovery of the huge asteroid impacts could lead to new insights about the Earth's history .,"Two pieces of asteroid crashed into Australia many millions of years ago .
Researchers stumble across traces of the impact zone deep in the earth's crust .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
ISIS has been a threat for years and has been a threat for years.,Boko Haram has been under attack by Nigerian forces allied with the armies of neighboring African countries . The U.S. government has been able to take back a number of towns under Boko Haram control . The U.S. government has been able to take back a number of towns under Boko Haram control .,"Bergen: Boko Haram is the latest of terrorist groups in 12 countries to pledge allegiance to ISIS .
He says the spread of ISIS poses questions for Obama, Congress in deciding future of fight against terrorism .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"boxing is a sport that is not just about fighting,"" he said.","Filipino boxer Manny ""the Pacman"" Pacquiao is the first fighter to win championship belts in eight different weight divisions . He is the first fighter to win championship belts in eight different weight divisions . He is the first Filipino fighter to win championship belts in eight different weight divisions .","CNN meets the Philippines fighter on court in Manila, where he coaches a basketball team .
The 36-year-old ring legend has also dabbled in politics in his homeland .
Pacquaio says his two oldest children are desperate for him to fight Mayweather .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Yemen's government has been battling the Houthi rebels for more than a decade, and the Houthi rebels have been battling the rebels for more than a decade.",NEW: Yemeni government says it will not be able to return to Yemen . Yemen's government has been battling al Qaeda in the Arabian Peninsula . Yemen's president says he will not be able to return to Yemen . Yemen's government has been battling al Qaeda in the Arabian Peninsula .,"Yemeni President Hadi arrives in Egypt for Arab League summit .
Airstrikes pound Sanaa on Friday night .
The strikes target the Houthis, who are Shiite Muslims backed by Iran .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Twitter be a more effective tool for addressing abuse.,"Twitter CEO Dick Costolo says he's ""suck at dealing with abuse and trolls"" Costolo says he's committed to addressing the issue . He says he's ""shocked"" by the company's actions . Costolo: ""We've sucked at it for years""","Ashley Judd says she was attacked by Twitter trolls after a critical tweet about basketball .
Judd, an actor and women's rights advocate, has vowed to press charges .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"World War II,"" he said.",The Izumo is the largest Japanese military vessel to see service since World War II . The Izumo is 51 meters (791 feet in length) The ship is the largest Japanese military vessel to see service since World War II .,"Japan's Maritime Self-Defense Force takes receipt of newly-commissioned helicopter carrier .
The ship, named the Izumo, is the largest Japanese military ship since the Second World War .
Critics in neighboring countries say the ship could contravene Japan's pacifist constitution .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Alabama's Supreme Court has issued a baseless edict that says gay couples are not entitled to marry.,"Alabama's Supreme Court says it's not a faulty argument, but a remark on the future of gay marriage . The state's ruling says it's not a faulty argument, but a remark on the future of gay marriage . The state's ruling says it's not a remark on the future of gay marriage .","Some judges in Alabama are opposing same-sex marriages .
Donna Brazile: The U.S. Supreme Court should make a clear ruling in favor of gay marriage .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Chelsea's 2-0 win over Manchester City.,"Chelsea beat West Ham 1-0 in English Premier League to maintain a five-point lead over Manchester City . Chelsea manager Jose Mourinho says he's ""very good"" Chelsea manager Mark Schwarzer says he's ""very good"" City's 2-0 win over Manchester City boosted by a 2-0 win over West Ham .","After winning the League Cup on Sunday, Chelsea triumphs in the league .
The Blues beat West Ham 1-0 to keep their five point lead over Man City .
Manchester City kept pace by defeating last place Leicester 2-0 .
Manchester United scored late to down Newcastle 1-0 .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
sand golfers in the Persian Gulf.,"In 1961, British oil workers created a sand course on an atoll known as Das Island . The sand golf course was built in desert climes, but the game was a success . The sand golf course was a major in the United States, and the sand was a major in the United States .","Expat oil workers in Abu Dhabi built sand golf course in 1961 .
Form of game features putting 'browns' instead of greens .
Unexpected hazards can include the burrows of desert lizards .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Phoenix Air is the go-to for transporting Ebola victims by air.,Phoenix Air is a Georgia-based company that is the go-to for transporting Ebola victims by air . The company has been able to transport patients with contagious diseases . The company has been able to transport patients with contagious diseases .,"Georgia company equips plane to transport Ebola patients .
Design was developed when SARS, swine and bird flu were generating concern .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Dani Foffa, who has been a bike designer for more than 20 years, says he is ""a great person"" and ""a great person"" and ""a great person""","Dani Foffa is CEO of Foffa Bikes, a company that builds bespoke urban bicycles . He says he was inspired by the idea of a bike ride to be a part of his life . He says he was inspired by the idea of a bike ride to be a part of his life .","Dani Foffa was a business analyst before starting a bike company .
His Foffa Bikes design and manufacture urban bicycles .
They have been named as one of the ten best commuter bikes by The Independent, a UK newspaper .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
ISIS has been a member of the group since the video was released Tuesday.,"NEW: ISIS says he's not a terrorist, but he's a Palestinian citizen . The 19-year-old's family says he's an agent infiltrated the group . The video shows a man who appears to be a volunteer firefighter . The video shows a man who shoots a man in the head and shoots a woman .","A video claims to show the killing of Mohamed Said Ismail Musallam .
Musallam's family says ISIS recruited him .
ISIS claims the 19-year-old is an Israeli spy .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Marathons.,"Fiona Oakes is the ""Queen of the Extreme"" who has completed more than 50 marathons and ultramarathons . She has been battling a chronic knee problem in her teens . She has been battling a chronic knee problem since she was 14 years old .","British amateur runner competes in marathons and ultramarathons .
Oakes underwent reconstructive surgery on knee as a teenager .
The 48-year old runs to raise money for her animal sanctuary .
Oakes is passionate about veganism and promoting positive image of plant-based diet .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Prince of Wales.,"Charles and Camilla are to visit the United States in the next four days . The couple's mother, Queen Elizabeth II, has ruled for more than 60 years . The couple's marriage to Diana is now a grandchild .","Prince Charles and Camilla, Duchess of Cornwall, are visiting the United States .
Charles, an advocate of organic farming and traditional architecture, is heir to British throne .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
Iraq's armed forces.,"Iraqi forces gain control of Tikrit, a key city in the region . The Iraqi government has been trying to regain control of the city . The Iraqi government has been trying to regain control of the city .","ISIS tunnels under Iraqi army headquarters; explosions kill dozens of soldiers .
Iraqi officials say they are investigating claims of abuses by soldiers after photos emerge .
ISIS has launched a major assault on the city of Ramadi, an official says .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
The Demeter Fragrance Library is a great place to buy a cologne.,"The ""Flavor-Grilled Fragrance"" is a one-day sale of a limited-edition perfume for April Fool's Day . The scent is a smoky, smoky, smoky, smoky, smoky, smoky, smoky, smoky, smoky, smoky, smoky, smoky, smoky, smoky, s","Burger King says you get a free Whopper when you buy Flame-Grilled Fragrance for about $41 .
Burger King did this a few years ago in U.S. with the fragrance Flame .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Russia's judicial review of the killing, and the Kremlin has ruled out a possible motive.","The killing of Boris Nemtsov is a remark on Russia's military role in Ukraine . The Russian media says the killing is a ""sacrificial lamb"" The Russian government has a motive for the killing, but the Russian media says it is not a ""sacrificial lamb""","Russian opposition leader Boris Nemtsov was killed last month .
Jill Dougherty: Conspiracy theories about the killing are rife, but none seem convincing .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
ISIS has been a group of militants in Nigeria. Boko Haram has been a group of militants in the country.,"Boko Haram's pledge of allegiance to ISIS is accepted by ISIS spokesman . The message says the Islamist group has expanded to western Africa . Boko Haram's tactics have intensified in recent years, from battling Nigerian government soldiers to acts disproportionately affecting civilians .","Spokesman encourages potential fighters to go to Africa if they cannot get to Iraq or Syria .
Abu Bakr al-Baghdadi's spokesman congratulated ""our jihadi brothers"" in western Africa .
Boko Haram's leader had extended his pledge to be an ally in an audio message last week .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Phil Mickelson was a great golfer,"" he said.","Golf's founder says it's the world's best backyard, he says . Golfers have amassed a combined 20 majors between them and as one of golf's most fertile brains . Golfers have been able to play golf for more than a decade, he says .","Renowned short game coach Dave Pelz has turned his backyard into a golf paradise .
Pelz has replicas from Augusta TPC Sawgrass and St Andrew's at his Texas home .
The 70-year-old spent 15 years working for NASA before becoming a golf coach .
He's worked with over 100 pros including five-time major champ Phil Mickelson .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
"Palestinians is a good thing.""","The Palestinian Marathon takes runners through old and new Jerusalem . The race is a celebration of sport in Israel . The runners are from all over the world, and their movement is limited .","More than 3,000 runners came to the West Bank .
""It means that you run for peace,""  Sana Jamaani says .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
U.S. Secretary of State John Kerry said.,"NEW: U.S. Secretary of State John Kerry says the talks are ""narrowing down"" The talks are scheduled to begin in June 30 . The U.S. Secretary of State says the talks are ""narrowing down"" the differences .","China's foreign minister says ""marathon-like negotiations have reached their final stage""
Secretary of State John Kerry: ""We are working with a view to get something done""
Potential snags to talks include how quickly sanctions on Iran would be lifted .",0.24326625741594132,0.087735369,0.18312001860288063,0.21656597707745348,0.2811052487046005,0.095376293,0.2050785388633441,0.246026066
